7596,0,0,0.000000,0.000000,0.000000,0
7614,0,0,0.000000,0.000000,0.000000,0
7632,0,0,0.000000,0.000000,0.000000,0
7650,0,0,0.000000,0.000000,0.000000,0
7669,0,0,0.000000,0.000000,0.000000,0
7687,0,0,0.000000,0.000000,0.000000,0
7705,0,0,0.000000,0.000000,0.000000,0
7723,0,0,0.000000,0.000000,0.000000,0
7741,0,0,0.000000,0.000000,0.000000,0
7759,0,0,0.000000,0.000000,0.000000,0
7779,0,0,0.000000,0.000000,0.000000,0
7797,0,0,0.000000,0.000000,0.000000,0
7816,0,0,0.000000,0.000000,0.000000,0
7834,0,0,0.000000,0.000000,0.000000,0
7852,0,0,0.000000,0.000000,0.000000,0
7870,0,0,0.000000,0.000000,0.000000,0
7889,0,0,0.000000,0.000000,0.000000,0
7907,0,0,0.000000,0.000000,0.000000,0
7925,0,0,0.000000,0.000000,0.000000,0
7943,0,0,0.000000,0.000000,0.000000,0
7962,0,0,0.000000,0.000000,0.000000,0
7980,0,0,0.000000,0.000000,0.000000,0
7998,0,0,0.000000,0.000000,0.000000,0
8018,0,0,0.000000,0.000000,0.000000,0
8036,0,0,0.000000,0.000000,0.000000,0
8054,0,0,0.000000,0.000000,0.000000,0
8073,0,0,0.000000,0.000000,0.000000,0
8091,0,0,0.000000,0.000000,0.000000,0
8109,0,0,0.000000,0.000000,0.000000,0
8127,0,0,0.000000,0.000000,0.000000,0
8145,0,0,0.000000,0.000000,0.000000,0
8163,0,0,0.000000,0.000000,0.000000,0
8181,0,0,0.000000,0.000000,0.000000,0
8199,0,0,0.000000,0.000000,0.000000,0
8217,0,0,0.000000,0.000000,0.000000,0
8236,0,0,0.000000,0.000000,0.000000,0
8256,0,0,0.000000,0.000000,0.000000,0
8275,0,0,0.000000,0.000000,0.000000,0
8293,0,0,0.000000,0.000000,0.000000,0
8311,0,0,0.000000,0.000000,0.000000,0
8329,0,0,0.000000,0.000000,0.000000,0
8347,0,0,0.000000,0.000000,0.000000,0
8365,0,0,0.000000,0.000000,0.000000,0
8384,0,0,0.000000,0.000000,0.000000,0
8402,0,0,0.000000,0.000000,0.000000,0
8420,0,0,0.000000,0.000000,0.000000,0
8438,0,0,0.000000,0.000000,0.000000,0
8456,0,0,0.000000,0.000000,0.000000,0
8474,0,0,0.000000,0.000000,0.000000,0
8492,0,0,0.000000,0.000000,0.000000,0
8512,0,0,0.000000,0.000000,0.000000,0
8530,0,0,0.000000,0.000000,0.000000,0
8548,0,0,0.000000,0.000000,0.000000,0
8567,0,0,0.000000,0.000000,0.000000,0
8585,0,0,0.000000,0.000000,0.000000,0
8603,0,0,0.000000,0.000000,0.000000,0
8621,0,0,0.000000,0.000000,0.000000,0
8639,0,0,0.000000,0.000000,0.000000,0
8657,0,0,0.000000,0.000000,0.000000,0
8675,0,0,0.000000,0.000000,0.000000,0
8693,0,0,0.000000,0.000000,0.000000,0
8711,0,0,0.000000,0.000000,0.000000,0
8730,0,0,0.000000,0.000000,0.000000,0
8750,0,0,0.000000,0.000000,0.000000,0
8768,0,0,0.000000,0.000000,0.000000,0
8786,0,0,0.000000,0.000000,0.000000,0
8805,0,0,0.000000,0.000000,0.000000,0
8823,0,0,0.000000,0.000000,0.000000,0
8841,0,0,0.000000,0.000000,0.000000,0
8859,0,0,0.000000,0.000000,0.000000,0
8877,0,0,0.000000,0.000000,0.000000,0
8895,0,0,0.000000,0.000000,0.000000,0
8913,0,0,0.000000,0.000000,0.000000,0
8931,0,0,0.000000,0.000000,0.000000,0
8949,0,0,0.000000,0.000000,0.000000,0
8968,0,0,0.000000,0.000000,0.000000,0
8988,0,0,0.000000,0.000000,0.000000,0
9006,0,0,0.000000,0.000000,0.000000,0
9024,0,0,0.000000,0.000000,0.000000,0
9043,0,0,0.000000,0.000000,0.000000,0
9061,0,0,0.000000,0.000000,0.000000,0
